cluster,mk,count
54,סימון מושיאשוילי,2
54,עידן רול,2
54,ששון ששי גואטה,2
54,אורנה ברביבאי,1
54,גילה גמליאל,1
54,ואליד אלהואשלה,1
54,חילי טרופר,1
54,יצחק גולדקנופ,1
54,שרן מרים השכל,1
55,speaker_key,3918
55,שמחה רוטמן,1566
55,דוד ביטן,1238
55,יעקב אשר,935
55,משה גפני,571
55,אופיר כץ,480
55,גלעד קריב,465
55,נאור שירי,391
55,ינון אזולאי,360
55,יצחק פינדרוס,359
55,מיכאל מרדכי ביטון,307
55,ישראל אייכלר,305
55,יוסף טייב,303
55,זאב אלקין,301
55,אליהו רביבו,296
55,פנינה תמנו,277
55,צביקה פוגל,273
55,עודד פורר,261
55,נעמה לזימי,254
55,יונתן מישרקי,231
55,ולדימיר בליאק,229
55,מירב בן ארי,229
55,מיקי לוי,222
55,מטי צרפתי הרכבי,219
55,טלי גוטליב,212
55,יוראי להב הרצנו,212
55,סימון דוידסון,187
55,שלום דנינו,182
55,אפרת רייטן מרום,165
55,קארין אלהרר,161
55,רון כץ,145
55,אוהד טל,143
55,יסמין פרידמן,140
55,אורית פרקש הכהן,135
55,אלי דלל,129
55,יואב סגלוביץ',129
55,משה סעדה,129
55,לימור סון הר מלך,119
55,עמית הלוי,112
55,חנוך דב מלביצקי,104
55,עאידה תומא סלימאן,100
55,אוריאל בוסו,97
55,מירב כהן,97
55,חמד עמאר,95
55,מיכל מרים וולדיגר,93
55,ארז מלול,92
55,יולי יואל אדלשטיין,91
55,איתמר בן גביר,90
55,משה טור פז,89
55,חוה אתי עטייה,87
55,עופר כסיף,87
55,צבי ידידיה סוכות,83
55,יואב קיש,81
55,אברהם בצלאל,79
55,אלון שוסטר,77
55,אלעזר שטרן,75
55,שרן מרים השכל,75
55,ניסים ואטורי,73
55,יצחק קרויזר,71
55,שלמה קרעי,71
55,משה סולומון,68
55,דבי ביטון,62
55,שלי טל מירון,62
55,יוליה מלינובסקי,55
55,שרון ניר,54
55,קטי קטרין שטרית,53
55,מאיר כהן,52
55,אימאן ח'טיב יאסין,50
55,משה ארבל,49
55,אחמד טיבי,48
55,בועז טופורובסקי,46
55,יבגני סובה,46
55,יוסף עטאונה,46
55,משה פסל,43
55,אורנה ברביבאי,41
55,טטיאנה מזרסקי,40
55,מיכל שיר סגמן,39
55,איימן עודה,37
55,יאסר חוג'יראת,37
55,אריאל קלנר,36
55,בועז ביסמוט,36
55,מתן כהנא,33
55,אלמוג כהן,32
55,אליהו ברוכי,30
55,רם בן ברק,28
55,ירון לוי,27
55,גלית דיסטל אטבריאן,23
55,צגה מלקו,21
55,אביחי אברהם בוארון,20
55,ואליד אלהואשלה,18
55,ששון ששי גואטה,18
55,דן אילוז,13
55,מישל בוסקילה,13
55,עידן רול,13
55,מרב מיכאלי,12
55,אביגדור ליברמן,11
55,ווליד טאהא,11
55,סימון מושיאשוילי,11
55,דוד אמסלם,8
55,מנסור עבאס,8
55,עמיחי אליהו,8
55,חיים ביטון,7
55,יפעת שאשא ביטון,7
55,גדי איזנקוט,6
55,חילי טרופר,4
55,משה רוט,3
55,אריה מכלוף דרעי,2
55,גדעון סער,2
55,מיכאל מלכיאלי,2
55,אבי דיכטר,1
55,אופיר סופר,1
55,בנימין גנץ,1
56,speaker_key,3116
56,שמחה רוטמן,762
56,יעקב אשר,710
56,דוד ביטן,656
56,מיכאל מרדכי ביטון,441
56,גלעד קריב,412
56,משה גפני,373
56,יוסף טייב,322
56,אופיר כץ,278
56,צביקה פוגל,247
56,נאור שירי,224
56,ישראל אייכלר,202
56,עודד פורר,188
56,מירב בן ארי,187
56,פנינה תמנו,187
56,ולדימיר בליאק,176
56,שלמה קרעי,174
56,יונתן מישרקי,168
56,קארין אלהרר,164
56,אלי דלל,162
56,יצחק פינדרוס,152
56,מיכל מרים וולדיגר,143
56,מיקי לוי,143
56,ינון אזולאי,137
56,אליהו רביבו,130
56,נעמה לזימי,122
56,יולי יואל אדלשטיין,120
56,זאב אלקין,117
56,יוראי להב הרצנו,116
56,יואב סגלוביץ',115
56,יסמין פרידמן,111
56,ארז מלול,100
56,יוליה מלינובסקי,92
56,לימור סון הר מלך,89
56,שלום דנינו,87
56,סימון דוידסון,82
56,טלי גוטליב,81
56,צבי ידידיה סוכות,77
56,עמית הלוי,75
56,דבי ביטון,74
56,אוריאל בוסו,73
56,אלעזר שטרן,72
56,אפרת רייטן מרום,72
56,משה סעדה,68
56,משה טור פז,66
56,רון כץ,66
56,אלון שוסטר,61
56,יבגני סובה,56
56,קטי קטרין שטרית,55
56,מאיר כהן,53
56,יצחק קרויזר,52
56,אורית פרקש הכהן,50
56,מתן כהנא,50
56,חמד עמאר,48
56,אברהם בצלאל,47
56,אליהו ברוכי,47
56,חוה אתי עטייה,43
56,אורנה ברביבאי,40
56,חנוך דב מלביצקי,39
56,מטי צרפתי הרכבי,39
56,דוד אמסלם,36
56,אלמוג כהן,34
56,אימאן ח'טיב יאסין,33
56,צגה מלקו,33
56,שלי טל מירון,31
56,משה סולומון,30
56,טטיאנה מזרסקי,28
56,מירב כהן,28
56,יוסף עטאונה,26
56,משה פסל,26
56,אחמד טיבי,24
56,שרון ניר,24
56,יואב קיש,23
56,ניסים ואטורי,23
56,עאידה תומא סלימאן,23
56,עופר כסיף,23
56,ירון לוי,22
56,מיכל שיר סגמן,22
56,שרן מרים השכל,21
56,אביחי אברהם בוארון,19
56,ששון ששי גואטה,19
56,משה ארבל,18
56,דן אילוז,17
56,אוהד טל,16
56,סימון מושיאשוילי,16
56,יאסר חוג'יראת,14
56,אריאל קלנר,12
56,בועז ביסמוט,11
56,יפעת שאשא ביטון,10
56,מנסור עבאס,9
56,רם בן ברק,9
56,אביגדור ליברמן,8
56,איימן עודה,8
56,גלית דיסטל אטבריאן,7
56,חילי טרופר,7
56,בועז טופורובסקי,5
56,מרב מיכאלי,5
56,ואליד אלהואשלה,4
56,ווליד טאהא,4
56,מישל בוסקילה,3
56,משה רוט,3
56,גדעון סער,2
56,דני דנון,2
56,עידן רול,2
56,אריה מכלוף דרעי,1
56,בנימין נתניהו,1
56,גדי איזנקוט,1
56,יאיר לפיד,1
56,יעל רון בן משה,1
56,יצחק שמעון וסרלאוף,1
56,יריב לוין,1
56,מאיר פרוש,1
56,עמיחי אליהו,1
57,speaker_key,1861
57,שמחה רוטמן,496
57,דוד ביטן,327
57,משה גפני,305
57,יעקב אשר,247
57,נעמה לזימי,223
57,ישראל אייכלר,221
57,יונתן מישרקי,201
57,נאור שירי,163
57,יוסף טייב,155
57,ינון אזולאי,145
57,אליהו רביבו,141
57,אופיר כץ,140
57,צבי ידידיה סוכות,111
57,יצחק פינדרוס,110
57,יוראי להב הרצנו,103
57,מיכאל מרדכי ביטון,98
57,מיכל מרים וולדיגר,86
57,מיקי לוי,82
57,גלעד קריב,72
57,לימור סון הר מלך,72
57,אוריאל בוסו,71
57,מירב בן ארי,70
57,צביקה פוגל,63
57,שלום דנינו,63
57,ולדימיר בליאק,61
57,פנינה תמנו,59
57,טלי גוטליב,57
57,משה סולומון,57
57,יסמין פרידמן,55
57,אלי דלל,51
57,אברהם בצלאל,49
57,משה פסל,46
57,רון כץ,45
57,אלון שוסטר,43
57,חמד עמאר,43
57,עודד פורר,39
57,אורית פרקש הכהן,37
57,משה טור פז,37
57,עמית הלוי,37
57,קארין אלהרר,37
57,מטי צרפתי הרכבי,36
57,מירב כהן,35
57,משה סעדה,33
57,יאסר חוג'יראת,32
57,זאב אלקין,30
57,חנוך דב מלביצקי,30
57,אפרת רייטן מרום,29
57,יוליה מלינובסקי,29
57,טטיאנה מזרסקי,28
57,מיכל שיר סגמן,28
57,ששון ששי גואטה,28
57,יואב סגלוביץ',27
57,עופר כסיף,27
57,דבי ביטון,26
57,יבגני סובה,26
57,מאיר כהן,25
57,עאידה תומא סלימאן,25
57,אלעזר שטרן,24
57,ירון לוי,23
57,אוהד טל,22
57,אליהו ברוכי,22
57,יולי יואל אדלשטיין,20
57,יצחק קרויזר,20
57,סימון דוידסון,20
57,אריאל קלנר,17
57,ארז מלול,15
57,ניסים ואטורי,14
57,שרון ניר,14
57,קטי קטרין שטרית,13
57,שלי טל מירון,13
57,איימן עודה,12
57,חוה אתי עטייה,11
57,אביגדור ליברמן,10
57,אביחי אברהם בוארון,10
57,אחמד טיבי,9
57,אימאן ח'טיב יאסין,9
57,יואב קיש,9
57,רם בן ברק,9
57,אורנה ברביבאי,8
57,בועז טופורובסקי,8
57,יוסף עטאונה,8
57,מיכאל מלכיאלי,8
57,בועז ביסמוט,7
57,ואליד אלהואשלה,7
57,צגה מלקו,7
57,שלמה קרעי,7
57,אלמוג כהן,6
57,ווליד טאהא,6
57,דן אילוז,5
57,מתן כהנא,5
57,שרן מרים השכל,5
57,דוד אמסלם,4
57,גלית דיסטל אטבריאן,2
57,חילי טרופר,2
57,יריב לוין,2
57,משה רוט,2
57,סימון מושיאשוילי,2
57,אורי מקלב,1
57,גדעון סער,1
57,חיים ביטון,1
57,יעל רון בן משה,1
57,יפעת שאשא ביטון,1
57,מנסור עבאס,1
58,speaker_key,1475
58,יעקב אשר,499
58,שמחה רוטמן,327
58,מיכאל מרדכי ביטון,306
58,ישראל אייכלר,254
58,דוד ביטן,232
58,גלעד קריב,195
58,משה גפני,180
58,צביקה פוגל,162
58,נעמה לזימי,142
58,ולדימיר בליאק,125
58,אלעזר שטרן,119
58,יוסף טייב,118
58,אליהו רביבו,112
58,אורית פרקש הכהן,111
58,ינון אזולאי,104
58,יונתן מישרקי,97
58,פנינה תמנו,97
58,נאור שירי,94
58,עמית הלוי,85
58,שלום דנינו,81
58,מיקי לוי,71
58,יצחק פינדרוס,69
58,אוהד טל,65
58,יולי יואל אדלשטיין,65
58,יוראי להב הרצנו,64
58,אופיר כץ,59
58,עודד פורר,59
58,מטי צרפתי הרכבי,56
58,עופר כסיף,55
58,קארין אלהרר,53
58,עאידה תומא סלימאן,44
58,בועז טופורובסקי,40
58,לימור סון הר מלך,40
58,דבי ביטון,39
58,חוה אתי עטייה,39
58,טלי גוטליב,39
58,אלי דלל,37
58,צבי ידידיה סוכות,37
58,מיכל מרים וולדיגר,33
58,מירב כהן,32
58,זאב אלקין,31
58,יואב סגלוביץ',31
58,יסמין פרידמן,30
58,אפרת רייטן מרום,29
58,אברהם בצלאל,28
58,אחמד טיבי,28
58,ארז מלול,27
58,חנוך דב מלביצקי,25
58,סימון דוידסון,25
58,מירב בן ארי,24
58,משה סעדה,23
58,משה ארבל,22
58,ניסים ואטורי,22
58,קטי קטרין שטרית,22
58,רון כץ,22
58,משה פסל,21
58,שלי טל מירון,21
58,שרן מרים השכל,21
58,אימאן ח'טיב יאסין,20
58,אוריאל בוסו,17
58,מיכל שיר סגמן,17
58,אביחי אברהם בוארון,16
58,אלון שוסטר,16
58,אריאל קלנר,16
58,מאיר כהן,16
58,אליהו ברוכי,15
58,דן אילוז,15
58,חמד עמאר,15
58,משה סולומון,14
58,יצחק קרויזר,13
58,יואב קיש,12
58,שרון ניר,12
58,בועז ביסמוט,11
58,יוליה מלינובסקי,11
58,טטיאנה מזרסקי,10
58,מרב מיכאלי,9
58,משה טור פז,9
58,אלמוג כהן,8
58,יואב בן צור,8
58,יוסף עטאונה,8
58,יבגני סובה,7
58,ואליד אלהואשלה,6
58,יאסר חוג'יראת,6
58,שלמה קרעי,6
58,איתמר בן גביר,5
58,ווליד טאהא,5
58,סימון מושיאשוילי,5
58,איימן עודה,4
58,גדעון סער,4
58,גלית דיסטל אטבריאן,4
58,יפעת שאשא ביטון,3
58,מתן כהנא,3
58,צגה מלקו,3
58,רם בן ברק,3
58,ששון ששי גואטה,3
58,אורנה ברביבאי,2
58,ירון לוי,2
58,משה רוט,2
59,speaker_key,1965
59,שמחה רוטמן,1225
59,דוד ביטן,619
59,נאור שירי,441
59,יעקב אשר,358
59,ישראל אייכלר,259
59,אליהו רביבו,244
59,פנינה תמנו,236
59,גלעד קריב,198
59,אלי דלל,194
59,אופיר כץ,179
59,מיקי לוי,176
59,שלום דנינו,172
59,מיכאל מרדכי ביטון,166
59,יוסף טייב,163
59,עודד פורר,163
59,ארז מלול,150
59,משה גפני,133
59,נעמה לזימי,116
59,מירב כהן,109
59,טטיאנה מזרסקי,89
59,צביקה פוגל,88
59,ינון אזולאי,85
59,צבי ידידיה סוכות,77
59,חנוך דב מלביצקי,68
59,ולדימיר בליאק,62
59,סימון דוידסון,58
59,אלמוג כהן,57
59,אלעזר שטרן,57
59,אלון שוסטר,54
59,אפרת רייטן מרום,54
59,זאב אלקין,50
59,קארין אלהרר,50
59,רון כץ,44
59,ירון לוי,41
59,דבי ביטון,38
59,יסמין פרידמן,37
59,יונתן מישרקי,33
59,לימור סון הר מלך,31
59,בועז ביסמוט,30
59,משה טור פז,29
59,מטי צרפתי הרכבי,28
59,אורית פרקש הכהן,26
59,יבגני סובה,26
59,יצחק קרויזר,26
59,מירב בן ארי,26
59,אריאל קלנר,25
59,טלי גוטליב,24
59,משה סעדה,24
59,יצחק פינדרוס,21
59,חוה אתי עטייה,20
59,מאיר כהן,20
59,משה פסל,20
59,קטי קטרין שטרית,20
59,יואב סגלוביץ',19
59,יוראי להב הרצנו,17
59,ניסים ואטורי,17
59,אחמד טיבי,16
59,יוליה מלינובסקי,14
59,בועז טופורובסקי,12
59,ואליד אלהואשלה,12
59,סימון מושיאשוילי,12
59,יוסף עטאונה,10
59,שלי טל מירון,10
59,מיכל מרים וולדיגר,9
59,אברהם בצלאל,8
59,חמד עמאר,8
59,יולי יואל אדלשטיין,8
59,רם בן ברק,8
59,איימן עודה,7
59,יאסר חוג'יראת,6
59,משה סולומון,6
59,ששון ששי גואטה,6
59,חיים ביטון,5
59,עאידה תומא סלימאן,5
59,עמית הלוי,5
59,צגה מלקו,5
59,שרון ניר,5
59,אוהד טל,4
59,אימאן ח'טיב יאסין,4
59,דן אילוז,4
59,אביחי אברהם בוארון,2
59,אוריאל בוסו,2
59,אליהו ברוכי,2
59,מרב מיכאלי,2
59,עופר כסיף,2
59,ווליד טאהא,1
59,מיכל שיר סגמן,1
59,משה רוט,1
59,מתן כהנא,1
59,עידית סילמן,1
59,שלמה קרעי,1
60,speaker_key,2502
60,דוד ביטן,656
60,שמחה רוטמן,647
60,משה גפני,357
60,נאור שירי,319
60,יוסף טייב,299
60,יעקב אשר,289
60,יונתן מישרקי,262
60,ינון אזולאי,259
60,קארין אלהרר,244
60,אופיר כץ,238
60,מיכאל מרדכי ביטון,216
60,גלעד קריב,184
60,יוראי להב הרצנו,182
60,ולדימיר בליאק,180
60,יצחק פינדרוס,175
60,נעמה לזימי,162
60,אליהו רביבו,151
60,יואב קיש,148
60,צביקה פוגל,146
60,עודד פורר,133
60,אורית פרקש הכהן,129
60,שלום דנינו,125
60,אלי דלל,117
60,ישראל אייכלר,112
60,לימור סון הר מלך,109
60,מיכל מרים וולדיגר,108
60,עמית הלוי,107
60,אוריאל בוסו,99
60,יואב סגלוביץ',97
60,מטי צרפתי הרכבי,88
60,ארז מלול,84
60,זאב אלקין,78
60,פנינה תמנו,78
60,אוהד טל,72
60,מירב בן ארי,64
60,צבי ידידיה סוכות,63
60,ששון ששי גואטה,62
60,יסמין פרידמן,59
60,יוליה מלינובסקי,56
60,מירב כהן,55
60,משה סעדה,55
60,אפרת רייטן מרום,52
60,חוה אתי עטייה,52
60,מיקי לוי,50
60,טלי גוטליב,48
60,ניסים ואטורי,47
60,ירון לוי,42
